year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,10,12,,False,,,-970,-1035,-95.8,0
2021,10,12,,False,1635,,-255,-257,-23.6,0
2022,10,12,,False,499,-1458,-1410,-1412,-129.0,0
2023,10,12,,False,344,-1459,-1456,-1473,-106.8,0
2024,1,3,,False,151,-307,-316,-316,-28.9,
2024,4,3,,False,2,-413,-403,-404,-32.9,
2024,7,3,24/09/12,False,0,-493,-367,-368,-25.3,
2024,10,3,24/12/12,False,720,175,268,276,16.8,
2024,10,12,24/07/30,True,153,-1965,-1798,-1798,-81.7,0
2024,10,12,24/10/16,True,874,-1059,-888,-891,-54.3,0
2024,10,12,24/12/12,False,873,-1038,-818,-812,-49.4,0
2025,10,12,24/12/12,True,2394,-522,-470,-472,-21.2,0
2025,12,14,24/12/23,True,2394,-1010,-958,-959,-43.2,0
