year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,12,12,,False,328,,-189,-190,-37.9,0
2021,12,12,,False,489,16,13,13,-2.1,0
2022,12,12,,False,769,217,219,249,39.4,0
2023,3,3,,False,221,67,67,42,3.1,
2023,6,3,,False,240,59,59,42,5.2,
2023,9,3,,False,249,67,66,43,6.1,
2023,12,3,24/03/28,False,284,102,101,133,23.3,
2023,12,12,24/03/28,False,994,295,293,260,45.6,0
2024,3,3,24/05/15,False,282,95,71,45,7.9,
2024,6,3,24/08/13,False,302,100,99,61,10.2,
2024,9,3,24/11/13,False,311,105,104,65,10.6,
2024,12,12,24/03/28,True,1360,490,463,310,50.9,0
2024,12,12,24/11/13,True,1223,406,379,270,42.4,0
