year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,12,12,,False,2715,,771,583,19.5,0
2021,12,12,,False,2895,,826,564,18.9,0
2022,12,12,,False,16616,865,784,980,32.8,0
2023,12,12,,False,18054,1899,1853,1051,35.2,0
2024,3,3,,False,4585,483,464,272,8.8,
2024,6,3,,False,4830,578,1175,832,26.7,
2024,9,3,24/12/12,False,5245,883,834,490,15.7,
2024,12,12,24/12/12,True,19863,2018,2473,2015,57.2,0
