date,open,high,low,close,volume,rs_nikkei,rs_topix,rs
2024/12/19,736.0,740.0,597.0,635.0,13498000,-1.0,-1.0,-1.0
2024/12/20,675.0,692.0,636.0,642.0,3853500,-1.0,-1.0,-1.0
2024/12/23,680.0,705.0,651.0,652.0,2704800,-1.0,-1.0,-1.0
2024/12/24,640.0,640.0,600.0,612.0,1177300,-1.0,-1.0,-1.0
2024/12/25,612.0,627.0,570.0,582.0,961100,-1.0,-1.0,-1.0
2024/12/26,565.0,580.0,539.0,563.0,1378100,-1.0,-1.0,-1.0
2024/12/27,556.0,565.0,531.0,531.0,1021800,-1.0,-1.0,-1.0
2024/12/30,541.0,558.0,536.0,545.0,591400,-1.0,-1.0,-1.0
2025/01/06,546.0,574.0,532.0,538.0,710700,-1.0,-1.0,-1.0
2025/01/07,546.0,550.0,526.0,527.0,431800,-1.0,-1.0,-1.0
2025/01/08,528.0,597.0,510.0,547.0,2885300,-1.0,-1.0,-1.0
2025/01/09,560.0,570.0,518.0,528.0,1132800,-1.0,-1.0,-1.0
2025/01/10,526.0,542.0,525.0,528.0,406900,-1.0,-1.0,-1.0
2025/01/14,531.0,545.0,512.0,515.0,360800,-1.0,-1.0,-1.0
2025/01/15,512.0,522.0,489.0,505.0,553100,-1.0,-1.0,-1.0
2025/01/16,515.0,522.0,487.0,487.0,319000,-1.0,-1.0,-1.0
2025/01/17,487.0,492.0,454.0,463.0,615300,-1.0,-1.0,-1.0
2025/01/20,459.0,468.0,449.0,463.0,371500,-1.0,-1.0,0.7141745268177471
2025/01/21,471.0,510.0,465.0,472.0,813400,-1.0,-1.0,0.7274586395448343
2025/01/22,500.0,502.0,480.0,500.0,617500,-1.0,-1.0,0.7639434172302942
2025/01/23,500.0,502.0,479.0,486.0,288800,-1.0,-1.0,0.7870530261280667
2025/01/24,487.0,507.0,478.0,504.0,251300,-1.0,-1.0,0.8605714172649531
2025/01/27,510.0,526.0,499.0,515.0,389300,-1.0,-1.0,0.954153321480653
2025/01/28,506.0,538.0,501.0,537.0,365900,-1.0,-1.0,0.9953355001512459
2025/01/29,538.0,559.0,532.0,557.0,317100,-1.0,-1.0,1.0254538096222923
2025/01/30,613.0,657.0,587.0,657.0,2860400,-1.0,-1.0,1.2099738545023637
2025/01/31,623.0,735.0,615.0,712.0,3991600,-1.0,-1.0,1.3081008887907863
